time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,2.01151434729,3.81456234104,18.8745644326,0.346892435583,6.07862470569,0.0,2.37926710971,4.22558507903,4.585334315,0.234080263307,-0.109705430738,0.0,458.76138724426517,459.28766619926876,457.9711584320975,459.0785228696143
3.2400000000000024,2.15763734083,4.07348913216,19.1475230247,0.360831793905,6.07249753993,0.0,2.49191687236,4.40613394587,4.51256898735,0.228560810422,-0.0901462543187,0.0,429.4613208271295,431.1078559359918,431.03101266599043,430.6197921620656
3.3000000000000025,2.31064335231,4.34349003575,19.4161751071,0.374581767169,6.06724075748,0.0,2.60860607346,4.59467641927,4.44175065489,0.230348094447,-0.0829781041696,0.0,432.7143046366292,433.3108429253936,432.79558652182044,432.99975377316184
3.3600000000000025,2.47125964828,4.62587456623,19.6827334948,0.388744717748,6.06247336703,0.0,2.74550136981,4.81889828588,4.44225788726,0.245514279899,-0.073212112403,0.0,458.84487696430557,459.61481032460233,459.08603094778437,460.3412637572272
3.4200000000000026,2.6400207673,4.92168062933,19.9486076419,0.40346633645,6.0580841251,0.0,2.88004837449,5.04208319284,4.41900341042,0.245051235303,-0.0730381892009,0.0,454.11630948649713,454.1262359468244,454.55323866071063,454.57490745915925
3.4800000000000026,2.81617776281,5.22980763781,20.2099935793,0.417962918268,6.05344054402,0.0,2.99209451041,5.22957475856,4.29328486173,0.233661173209,-0.087949552546,0.0,420.1124569254898,418.81192452782517,422.0020335657609,421.07915327754256
3.5400000000000027,3.00003620115,5.55093913978,20.4673144919,0.431812424633,6.047817646,0.0,3.13674938881,5.47539952542,4.28265920248,0.224459401814,-0.108889230987,0.0,463.7089818656668,462.05344419108246,463.73341883736026,463.0604332503262
3.6000000000000028,3.19316952284,5.88787721648,20.7257482387,0.445084484657,6.04122117804,0.0,3.30131195963,5.75628071675,4.32987883516,0.213740032298,-0.11213058408,0.0,485.88914098350494,485.6364672700461,486.2802618560319,485.5202373680142
3.660000000000003,3.39456364233,6.23883016441,20.9805597895,0.457843368237,6.03459692923,0.0,3.41221785368,5.94268130462,4.16341956349,0.210373740971,-0.107160123291,0.0,414.09190815956237,414.51729170238644,413.9094618989486,413.6612794840426
3.720000000000003,3.60355980706,6.60258832747,21.22835685,0.471167051865,6.02860602902,0.0,3.55458898728,6.18297671225,4.09528715273,0.238710141034,-0.0882232976614,0.0,450.41714647030454,451.9378127003862,451.55627782004547,453.88381519982994
3.780000000000003,3.82105885949,6.98069931379,21.4715284843,0.485319876926,6.0229885561,0.0,3.69556747251,6.4211718226,4.00925510492,0.229531151272,-0.107520611904,0.0,449.301679405462,447.72643478284266,448.7475097739738,448.05645672086087
3.840000000000003,4.04667504311,7.37250962972,21.7080257271,0.498935503984,6.01654077429,0.0,3.82526777429,6.63957808843,3.87312866296,0.221143595068,-0.107348214401,0.0,432.7941327465624,432.7981648573743,432.894855647329,432.24092148999574
3.900000000000003,4.28021390925,7.77764467703,21.9364440959,0.512660007284,6.01012888104,0.0,3.95963093035,6.86525680749,3.73988833576,0.240719256882,-0.10591614706,0.0,435.7725274251144,435.88199341544725,435.3298023320708,437.0177571312985
3.960000000000003,4.52188834185,8.19642801701,22.1567405028,0.527951449395,6.0039226218,0.0,4.09641256663,7.09456078275,3.6022846172,0.273907200058,-0.0988953297621,0.0,436.5066688077584,437.0828138351425,435.4851857879505,438.3180034462174
4.020000000000002,4.77075360461,8.62718964492,22.3653939118,0.544559029641,5.99834679614,0.0,4.19938442528,7.26475243605,3.35256954704,0.282005251853,-0.0830902102026,0.0,393.1543219523855,394.60787717299314,393.60968736767904,394.4467545074845
4.080000000000001,5.0263551503,9.06917639828,22.5604758922,0.561081039359,5.99291027696,0.0,4.32083299085,7.46861743884,3.14945672423,0.256860691583,-0.113171188547,0.0,415.9936922538613,413.34221584534,415.602401961191,413.4737537801438
4.14,5.28963949417,9.52411064546,22.7442267244,0.57644471149,5.98577721185,0.0,4.45554962145,7.69610315713,2.97459650586,0.254415997036,-0.133866458696,0.0,429.0237348895073,427.2487214002182,428.3979388687418,428.2585454282954
4.199999999999998,5.56129858861,9.99316225683,22.9179357186,0.591682378047,5.97822713346,0.0,4.60000498181,7.93905948741,2.81451667597,0.253037497685,-0.113307532508,0.0,436.5637041422644,438.26134247381276,436.58237992769847,436.53335448579713
4.259999999999997,5.84118083567,10.4759469723,23.0805256046,0.606828866424,5.97134489035,0.0,4.72962322062,8.15393778626,2.6043643552,0.251224652823,-0.117651642565,0.0,419.60589019409105,419.2158489975421,419.40205643401634,419.31265848146245
4.319999999999996,6.12927922801,10.9723533597,23.231347744,0.621990506903,5.96467930844,0.0,4.87380460891,8.39295917621,2.42195684084,0.255475968278,-0.10045157611,0.0,432.9260642087402,434.35992731132416,432.96352323472115,433.38703340072084
4.379999999999995,6.42810902193,11.4867389517,23.3760482701,0.637726486451,5.95840186086,0.0,5.08695547185,8.75270287941,2.3987733803,0.273202163537,-0.114638556258,0.0,499.15278622667927,498.10771567889554,498.5173606112125,499.87182554141845
4.439999999999993,6.73623136265,12.0164971187,23.5106358894,0.654621539509,5.95155078473,0.0,5.18408068532,8.90623734628,2.08735455402,0.294525043884,-0.113292629442,0.0,385.3875824861846,385.50103194758566,383.88588536289114,385.99750755102986
4.499999999999992,7.05122845727,12.5572858815,23.6287731438,0.672092250889,5.94444492387,0.0,5.31593685928,9.12009595683,1.84959738773,0.283488974572,-0.131440516089,0.0,420.7563377056454,419.16784242360836,421.1241891411784,420.259397192941
4.559999999999991,7.3755597563,13.1133715473,23.7355306543,0.68945938385,5.93642172507,0.0,5.49506609753,9.41563145508,1.70700030061,0.299275712861,-0.138714499997,0.0,464.7808740686977,464.19455830704817,463.77472187125016,465.0940867783625
4.6199999999999894,7.70991719267,13.6858390255,23.831815829,0.70705173328,5.92794236337,0.0,5.65023136909,9.66629338015,1.50099707384,0.276949681573,-0.147121501621,0.0,443.5092957830801,442.79927112934985,443.70881171943216,441.9585009844524
4.679999999999988,8.05366056733,14.2733832428,23.9155752091,0.723668069536,5.91919844911,0.0,5.80792920805,9.91803003238,1.28953345251,0.276917491626,-0.1430913122,0.0,444.60118309573653,444.91153410732204,445.0970033946576,445.1718364582503
4.739999999999987,8.40832496517,14.8784537746,23.9891934747,0.741260447554,5.91003338395,0.0,6.0139820616,10.2499739817,1.16191218835,0.31416234311,-0.191793672822,0.0,486.92688746867435,483.2463819587451,484.98632983335926,487.8537160043134
4.799999999999986,8.77606665426,15.5045184418,24.0560299503,0.759854585632,5.89871093861,0.0,6.24387509413,10.6174384753,1.06272034558,0.299653795832,-0.183164554364,0.0,505.4464269189899,506.03821543198046,504.85682801536854,503.89381709833447
4.859999999999984,9.15627788309,16.1501687733,24.1140050867,0.77747080806,5.88801770943,0.0,6.42972217989,10.9031688083,0.867626351068,0.277421971391,-0.169827896048,0.0,472.7243749590884,473.72270024991394,473.0244765015963,471.3900675300829
4.919999999999983,9.5453942757,16.8090179174,24.1560956238,0.794156086567,5.87803660458,0.0,6.54103048481,11.0581829988,0.534934487843,0.279384744042,-0.160183558868,0.0,412.14082283454786,412.9639425921927,411.56701649906717,411.82578676965505
4.979999999999982,9.94344350748,17.4807868689,24.1817268423,0.810503376286,5.86798229666,0.0,6.7270176562,11.3328864049,0.317547117902,0.252704055204,-0.18946614791,0.0,473.25049324291217,470.9642134158333,471.7016315226749,469.70539517479034
5.0399999999999805,10.351951051,18.1677012902,24.1929263063,0.825575963476,5.85670520175,0.0,6.88985068567,11.5631487933,0.0544499004116,0.248047197178,-0.185086890194,0.0,454.9775950307839,455.2948234746795,455.1545162852801,454.84317959622825
